115	3058
116	1262
116	1282
116	1329
117	274
117	1253
117	300
118	984
118	1170
118	2620
119	2590
119	639
119	1832
119	3088
120	1354
121	836
121	2400
122	246
122	537
122	1193
122	1643
123	2305
123	2326
124	2358
125	2533
125	1328
125	2667
126	1372
126	140
127	2182
127	282
127	289
127	2820
128	1160
128	651
128	1314
129	2925
129	1304
129	811
130	2829
130	2999
131	393
131	1237
132	3117
132	2466
132	697
132	2004
133	783
133	542
134	1376
135	1175
135	2537
135	773
136	949
136	2197
136	2703
137	3051
137	1818
138	1605
138	2144
139	1999
139	1866
139	602
139	332
140	1358
140	2310
141	2119
141	858
142	1944
142	912
142	608
143	2120
143	1195
143	1826
144	366
144	2196
144	242
145	494
145	1386
145	223
145	541
146	684
146	974
146	2671
147	721
147	2842
148	2382
148	3099
148	708
148	929
149	1024
149	3021
149	1215
149	2269
150	864
150	2388
150	2556
150	376
151	808
152	3063
152	312
153	981
153	2243
153	2581
154	1888
154	2055
154	2208
155	2863
155	754
155	372
156	2348
156	828
156	1629
156	1750
157	1786
157	536
157	1426
158	1061
158	1535
158	1584
159	1690
159	2327
159	2145
160	1391
161	2551
161	2266
161	370
162	654
162	2816
162	884
162	2982
163	1935
163	1199
163	2838
164	1051
165	1194
165	982
165	2542
166	2771
166	203
166	942
167	2780
167	2836
167	1453
167	3110
168	2545
168	3015
169	405
169	1055
169	967
170	1866
170	2468
170	1412
170	997
171	644
171	2262
171	345
172	2902
172	1442
172	882
173	859
173	578
174	1295
174	1515
174	556
175	2532
175	765
175	3003
176	877
176	507
176	1518
177	522
177	1305
177	1499
178	2475
178	1893
178	1330
179	2029
179	804
179	2130
180	2699
181	1057
182	2952
182	2052
182	538
183	320
183	2959
183	928
183	1804
184	703
184	1763
185	1912
185	2303
185	2239
186	547
186	2601
186	2602
186	590
187	1861
187	2368
187	2373
187	1696
188	1367
188	2008
188	1942
189	877
189	507
189	2401
190	308
190	486
190	1364
191	1805
191	2024
191	1934
192	3004
192	1269
192	792
193	2675
193	1929
193	2358
194	2176
194	1317
194	2951
194	283
195	2911
195	1251
195	842
196	2607
197	2359
197	2740
197	851
197	1232
198	2241
198	1379
198	3095
198	489
199	3031
199	1085
199	1110
200	605
200	401
200	834
201	2278
201	1816
201	1849
202	1070
202	1666
202	869
203	1298
203	296
204	1136
205	230
205	804
205	233
205	2846
206	640
206	252
207	1830
207	2889
207	2367
208	2834
208	2995
208	1840
209	2216
209	1694
209	2622
209	432
210	1749
210	922
210	2143
211	1740
211	990
211	1567
212	1514
212	557
212	2750
212	574
213	2957
213	1168
214	612
214	985
214	1322
215	2201
215	1162
215	441
216	2064
217	1329
217	2894
217	3055
217	2207
218	1076
218	1683
219	2936
220	2295
221	2530
221	2897
221	475
222	3023
222	272
222	2402
223	2828
223	2131
224	2566
224	1591
225	1891
225	1830
225	2889
225	737
226	1598
226	538
226	2658
226	2945
227	543
227	1831
227	2321
227	780
228	2105
228	2255
228	420
229	1583
229	574
229	1966
230	1368
231	2697
231	1312
231	1959
232	1223
232	2980
232	1295
232	371
233	1868
233	2409
233	1368
234	1560
234	1921
234	1638
235	2075
235	601
235	504
236	554
236	2976
236	622
237	1935
237	996
237	840
237	1199
238	1198
238	792
239	3038
239	1169
239	2193
240	1039
240	812
240	1818
240	2205
241	1266
241	1706
241	2020
241	2964
242	321
242	3119
243	2427
243	657
243	2965
244	798
244	1268
244	2751
245	3035
245	2339
245	2218
246	445
246	2769
247	1814
247	446
247	2168
247	638
247	788
248	1630
248	2289
248	3095
249	1765
249	2611
249	1429
249	880
250	2037
250	1277
250	1170
250	2625
251	506
251	3097
252	1722
252	1826
252	299
253	588
253	1986
253	2297
253	925
254	629
254	1022
254	3009
254	2796
255	2883
255	1332
255	2249
256	1687
256	745
256	1691
256	577
257	430
257	2484
257	1105
258	2639
258	2538
259	2920
259	1257
259	1573
260	1325
260	2728
260	1795
260	1465
261	2917
261	1066
261	715
261	2469
262	2330
262	2744
262	771
263	506
264	2527
264	1093
264	276
265	2206
265	1826
265	2416
265	1970
265	2421
265	1910
266	1520
266	1673
266	2955
267	1991
268	1564
268	1299
269	2489
269	1186
269	1932
270	1438
270	2776
270	2214
270	2049
271	598
271	828
271	483
272	1628
272	2692
273	2206
273	1195
274	1490
274	597
275	1589
276	1057
276	1093
276	2913
277	1049
277	2687
277	681
278	2216
278	2748
278	1810
278	432
279	1607
279	421
279	553
279	339
280	2808
280	295
280	439
281	992
281	3011
281	3026
281	838
282	2923
282	1579
283	774
283	2777
283	1075
283	2444
284	2877
284	1617
284	2222
284	1855
285	1425
285	725
285	913
285	2819
286	2119
286	2676
286	1455
287	645
287	700
287	2559
288	2558
288	418
288	2537
289	2762
290	2526
290	1964
290	2320
290	1144
291	480
291	1041
291	2767
292	2077
292	2701
292	1601
292	2326
293	2453
293	2044
293	2030
294	2147
294	1534
294	575
294	3040
295	1491
295	2143
295	1942
296	2109
296	1565
296	1981
297	1377
297	2317
297	392
298	2078
298	3052
299	1616
299	483
300	2166
300	559
300	597
301	1808
302	2993
302	1401
302	1975
303	788
303	2386
303	1683
304	1614
304	2217
305	979
305	2211
305	963
306	2172
306	1831
306	1181
307	2226
307	1621
307	2627
308	1014
308	1907
308	1077
309	946
310	2054
311	2397
312	766
312	1507
313	2004
313	2918
313	687
313	1267
314	1596
314	2989
314	3017
315	830
315	328
315	1307
315	1360
316	2156
316	3007
316	2460
317	729
317	2724
318	2944
318	2895
318	2487
319	1489
319	2018
320	845
320	2483
320	899
321	2196
321	2121
321	2464
322	1309
322	2392
322	781
323	1943
323	1133
323	1316
324	2196
324	2574
324	2092
324	2121
325	1323
325	1787
325	970
326	778
326	3063
326	2640
326	990
327	2015
327	1402
327	732
327	942
328	472
328	1689
328	2128
329	2921
329	1044
329	2968
330	3054
330	1754
330	1296
330	2240
331	2961
331	1481
331	597
332	1885
332	2468
333	1286
333	1650
334	1487
334	1519
334	990
335	2967
335	809
335	1243
336	779
336	625
336	634
337	393
337	1686
337	1479
338	1605
338	2046
338	1573
339	2182
339	532
340	1613
340	1505
340	2775
341	473
341	1453
341	3110
342	1062
342	390
342	1798
342	2663
343	2726
343	1980
343	747
343	1771
344	2027
344	1824
344	2395
345	2802
345	1244
346	2520
346	2380
346	1173
347	1544
347	1901
347	1560
347	1638
348	377
348	1820
349	2993
349	1401
349	1682
349	3076
350	2094
350	2266
350	1916
351	839
351	1720
351	955
352	1953
352	2352
352	581
352	2279
353	2265
353	2350
353	2369
353	2246
354	722
354	1662
354	2111
355	1344
355	386
355	2220
356	1092
356	1803
356	2028
356	503
357	3023
357	1027
357	1881
357	2402
358	1637
358	2628
358	2967
358	1243
359	2732
360	2921
360	2033
360	1279
361	2237
361	1736
361	592
362	2682
362	2937
362	1357
363	1349
363	1892
363	1664
364	727
365	2778
365	1306
365	2161
365	2908
366	1439
366	2213
366	545
367	2993
367	1815
367	3076
368	2644
368	1904
368	523
369	2133
369	2168
369	638
369	2209
370	2743
370	1967
370	2349
371	1951
371	556
371	1295
372	2674
373	2788
373	1497
373	1968
373	1117
374	1102
375	1305
375	522
375	1731
376	819
376	811
377	1371
377	2070
377	3096
378	992
378	3092
378	2523
379	2048
379	415
380	2257
380	2442
381	2342
381	2736
381	2194
382	2815
382	1167
383	2733
383	1666
383	869
383	1977
384	1764
385	460
385	1075
385	1679
386	1450
386	3059
387	2826
387	1079
387	1444
388	473
388	2380
388	1453
388	1940
389	1933
389	1580
389	733
389	2761
390	2114
391	1644
391	3015
391	1561
392	2393
392	2682
393	1915
393	1452
394	2259
394	1679
394	2444
395	922
395	1016
395	772
396	2888
396	1033
396	2906
397	2691
397	815
397	881
397	3033
398	1631
398	1559
398	2088
399	789
399	1549
399	1928
400	2190
401	1600
401	1126
401	1751
402	1179
402	968
402	800
403	727
404	2547
404	2352
404	2978
404	1639
405	749
405	1062
405	2114
406	1830
406	1552
406	1051
407	1375
407	2963
407	1379
408	2167
408	2903
408	904
409	1350
410	2103
410	801
410	1036
411	2010
411	1923
411	1977
412	883
413	691
413	2815
413	1729
414	2737
414	2807
414	2419
415	1592
415	2405
415	2134
416	1938
416	2738
416	609
416	1624
416	1995
417	536
417	2413
417	902
418	2926
418	755
418	1309
419	1896
419	3050
419	2800
420	1438
420	784
420	1649
421	2521
421	2188
421	2820
422	2204
423	2332
423	1118
423	2469
424	2911
424	1140
424	493
424	1251
425	2017
425	442
425	1741
426	1185
426	1733
427	1489
427	857
427	1657
428	3048
428	2693
429	2332
429	1118
429	529
430	1259
430	816
430	2565
431	1674
431	737
431	2889
431	2923
432	1333
432	2136
433	2530
434	1319
435	1718
435	951
435	1336
436	1852
436	1978
436	1946
436	2164
437	1104
437	466
437	2283
438	687
438	1267
438	1932
438	2928
439	1491
439	2480
439	2354
440	818
440	495
440	2887
441	2201
441	2623
442	2605
443	2276
443	3041
444	2532
444	648
444	765
444	622
445	618
445	1081
445	1643
446	2346
446	560
446	1714
447	2793
447	3002
447	2190
448	2637
448	1635
448	738
449	2149
449	2745
449	2709
450	1504
450	1499
451	1515
451	1493
451	1378
452	511
452	579
452	2882
453	2587
453	2437
453	2250
453	1949
454	2362
454	556
454	2034
455	844
455	2320
455	2574
456	2784
456	1361
457	2788
457	1155
457	2852
457	1327
458	2772
458	1851
458	2516
459	2478
459	1993
459	773
460	1576
460	2571
460	1252
461	500
461	1155
461	2852
462	2105
462	1649
463	1316
463	2735
463	1500
464	807
464	969
464	3012
464	3108
465	2430
465	1766
466	3083
467	1539
467	865
467	1625
467	2716
468	1678
469	1693
469	623
469	1677
469	1056
470	2320
470	1699
470	1012
471	2264
471	2957
471	1256
471	693
472	830
472	540
472	1564
473	886
473	637
474	1801
474	2430
475	3111
475	2462
476	1362
476	927
476	1997
477	1511
477	2355
477	866
477	837
477	1629
478	2010
478	869
478	1977
479	1965
479	1016
479	2906
480	1687
480	577
481	1380
481	803
481	2598
482	2052
482	2658
482	1971
483	1616
483	2421
484	947
484	2782
484	628
485	2224
485	2433
485	2434
485	2039
487	2603
487	3082
487	1712
488	1911
488	1320
489	1582
489	1380
490	2848
490	1532
490	675
490	1842
491	2249
491	2190
492	2249
492	2062
493	1933
493	2073
493	2858
494	2828
494	1037
494	1331
495	2684
495	2260
496	2356
496	2160
496	726
496	2709
497	848
498	1473
498	3124
498	1712
499	550
499	3086
499	829
500	2730
500	2557
501	2231
501	1504
501	1587
502	1404
502	1706
502	2964
503	1228
503	1692
504	2848
504	917
504	675
505	1638
505	1901
505	1392
506	1858
506	1162
507	1922
507	2271
508	2461
508	2685
508	1518
509	1990
509	1825
509	2210
509	2595
510	2393
510	3099
510	3093
510	1525
511	1214
511	2759
512	2866
512	1850
512	2170
513	782
513	2500
513	1216
514	982
514	1194
514	2950
514	2573
515	827
515	649
515	1840
516	616
516	2385
516	1672
517	1367
517	1491
517	1942
517	2979
518	1688
518	1079
518	923
519	723
519	923
519	1048
520	954
520	1906
520	3018
521	2342
521	2369
521	2736
521	3068
522	2093
522	1504
523	3030
524	1287
525	2027
525	927
525	2817
526	2160
526	2422
526	1109
527	778
527	2322
527	1398
527	2640
528	1878
528	2664
528	1973
528	1738
529	2985
529	2269
530	2539
530	2153
530	2583
531	805
531	2168
531	2494
532	2447
532	1607
533	1405
533	979
533	1731
534	562
534	2700
535	1161
535	1727
535	1137
536	1798
537	1912
537	2303
538	2079
538	764
538	2509
539	2513
539	1311
539	1896
539	2279
541	1274
541	1271
542	3126
543	1411
543	1646
543	1345
544	2166
544	559
544	797
544	2659
545	1088
546	2445
546	2335
546	681
547	2436
547	2602
548	1103
548	790
549	1439
549	1383
549	682
550	1488
550	2620
551	1802
551	2813
552	2801
552	3052
553	2521
553	2697
553	1402
554	583
554	2988
555	1701
555	3019
555	2846
556	1617
557	1583
557	3109
558	2234
558	2423
558	3080
558	1387
560	788
560	1665
561	961
561	1023
561	2688
562	1854
562	1958
563	2974
563	3021
563	755
563	2985
564	911
565	2276
565	643
565	1138
566	2703
566	1624
566	983
566	2890
567	2817
567	1824
567	2408
567	1557
568	2514
568	2492
568	2827
569	1467
569	2981
569	2774
569	2712
570	1550
570	2471
570	1058
570	2636
571	2617
571	1920
571	1043
572	2509
572	1770
572	2303
572	2705
573	1318
573	589
573	1090
574	770
574	2074
574	2837
574	1050
575	2383
575	2940
575	1689
576	3031
576	2082
576	965
577	1339
577	1041
578	2290
578	723
579	3013
579	2876
580	2528
580	1586
580	1919
582	1312
583	2075
583	720
583	2976
584	1668
584	1132
584	1684
585	1799
585	3048
585	2693
585	1074
586	1958
587	1091
587	1245
587	1045
588	2289
588	2344
589	683
589	1088
590	2436
590	2418
591	1264
591	1015
591	2313
592	1992
593	719
593	2156
593	2529
594	2632
594	2374
594	966
594	1508
595	2783
595	803
595	1934
596	2292
596	2172
596	1315
596	1844
597	640
598	2711
598	2421
599	664
599	2092
599	2670
600	756
600	1339
600	1768
601	915
601	917
601	2988
602	3104
602	2560
603	2916
603	2495
603	2089
604	2363
604	1386
604	2996
605	1126
605	679
605	3005
606	1373
607	1447
607	2087
607	2819
607	2507
608	1017
608	2856
609	2792
609	1995
610	2615
610	1521
611	2513
611	2589
611	1230
611	1779
612	2603
612	2960
613	1420
613	2308
613	3061
613	1369
613	1547
614	2076
615	2265
615	1818
615	2124
616	2280
616	1762
617	1969
617	1703
618	1134
618	2690
618	920
619	1931
619	3043
620	1474
620	2698
620	1846
621	1858
622	2988
623	1559
623	1752
623	1205
624	1165
624	2605
624	2906
624	3126
625	677
625	2299
626	2081
626	2739
626	965
626	1496
627	3075
628	1049
628	2903
629	1912
629	2064
630	2077
630	2701
630	1918
631	2881
631	2299
631	2419
632	2559
632	2486
633	821
633	1052
634	2629
634	2186
635	964
635	2542
636	893
636	1601
636	1261
636	1988
637	2891
637	1940
638	3070
639	2498
640	2637
640	2659
641	2281
641	1825
641	2595
641	995
642	931
642	903
642	1045
643	2295
643	3071
644	2275
644	2302
644	2872
645	872
646	1943
646	832
646	1135
646	2065
647	2513
647	1311
647	2132
648	2988
648	915
648	1586
649	1756
649	1909
650	1652
650	1184
650	696
651	2519
651	2357
652	2149
652	774
652	898
652	2777
653	1948
653	1371
653	3096
653	1355
654	901
654	806
654	1646
655	1539
655	1135
655	832
656	2774
656	1341
657	1428
658	1615
658	2367
658	2510
659	2566
659	3059
659	1591
660	1596
660	2989
660	939
661	2735
661	2756
661	1316
662	1565
662	2651
662	1254
663	1103
663	790
663	2714
664	2493
664	2560
664	2813
665	1199
665	840
665	2080
666	763
666	2148
666	2693
667	1068
667	1433
667	2057
667	2746
667	1587
668	2675
668	1350
669	1596
669	1593
669	955
669	2351
670	872
670	2051
671	2021
671	898
671	2777
672	2869
672	2086
672	1541
673	762
673	879
673	1690
673	1989
674	2393
674	3099
674	1258
674	2233
675	2409
675	2787
676	1283
676	2996
676	1297
677	1908
678	2682
678	3027
678	2937
679	2011
679	2885
680	1214
680	2038
680	825
681	1887
682	2213
682	1761
683	1852
684	2983
684	1872
685	2440
685	2328
685	2188
686	2383
686	2502
686	1242
687	1484
688	2268
688	871
688	2115
689	1183
689	756
689	795
690	2779
690	2146
690	2555
690	2360
691	1928
691	2417
691	1167
691	789
692	2470
692	2467
692	721
693	2261
693	2180
694	2834
694	2546
694	1224
695	701
695	2414
695	1919
696	2666
696	1793
697	2691
697	2683
698	1507
699	1526
699	2728
699	2212
700	2718
701	915
701	1586
702	1070
702	1666
702	3042
702	1392
703	1003
703	1564
703	2199
704	2171
704	2154
704	2218
705	1834
705	1696
705	2285
706	1011
707	1306
708	2938
708	883
708	929
709	845
709	1307
709	1360
710	2820
710	2188
710	1579
711	1235
711	3073
711	2360
712	2106
712	2768
712	1248
713	2954
714	1091
714	2138
714	1142
715	1348
715	1308
715	2432
716	2847
716	2854
716	3067
717	1740
717	1759
718	2033
718	2384
718	2912
719	1099
719	870
720	2075
720	2363
720	1437
720	1053
721	2810
722	2174
723	731
723	1570
724	1642
724	2615
724	1833
725	1875
725	913
725	2669
726	2802
726	2872
726	1244
727	2396
728	2046
729	1298
729	2198
730	2047
730	784
730	1981
730	1872
731	1697
731	2125
732	2282
732	2970
733	2210
733	1990
734	2366
734	2170
735	2379
736	1751
736	2969
736	2251
736	1098
737	1130
737	1062
738	1841
738	2824
739	998
739	2429
739	2907
740	2254
740	1486
741	2083
741	1440
741	2991
741	2069
742	1390
742	2771
742	2328
743	2781
743	2897
744	2343
744	2669
745	1339
745	1768
746	1806
746	2211
746	2239
747	2103
747	1743
748	2174
748	2585
748	1478
749	1430
749	2187
750	3038
750	2493
750	1004
751	1434
751	1643
751	796
751	1248
752	1318
752	2941
752	2924
753	1032
753	1829
753	1557
754	995
754	1685
755	3034
756	1026
756	1930
757	2454
757	1147
757	1873
757	2541
758	2276
758	865
758	2652
759	2274
759	3008
759	1609
759	1329
760	2706
760	1557
760	2408
760	1527
761	1544
761	1940
762	3090
762	919
763	1496
763	3039
764	2705
765	2528
766	3065
766	1419
767	1493
767	1194
767	1023
767	2631
767	2573
768	1166
769	1450
769	2245
770	2609
770	2878
771	2845
771	1336
772	2704
772	2258
773	1396
774	2149
775	1280
775	2009
775	2856
776	1575
777	2798
777	1418
779	1908
779	1148
779	2186
780	2292
780	1844
780	2592
781	954
781	2727
782	2939
782	1994
783	2914
783	2973
784	2821
784	2754
785	1260
785	2044
785	2326
786	1550
786	1290
786	2471
786	2850
787	1040
787	2451
788	3070
789	2365
790	1361
791	1421
791	2808
791	2073
792	1225
792	1097
793	1874
793	1857
794	2383
794	2923
794	2232
794	2868
795	2323
795	1026
795	2715
796	1182
798	1117
798	2134
799	3065
799	2577
800	1393
800	1574
800	953
801	2215
802	1895
802	2809
802	2609
802	2878
803	873
804	2569
805	1814
805	2346
805	2519
806	2377
806	2819
806	1875
807	2031
807	1645
807	2929
808	2016
808	1145
809	1610
809	1485
809	1724
810	2306
810	945
810	2097
811	3111
811	864
813	1583
813	1966
813	1794
814	1025
814	1524
814	976
814	1285
815	3117
815	2997
815	983
816	2561
816	1794
817	1801
817	2430
818	1200
818	2511
819	2314
819	3108
819	1096
820	2061
820	1597
820	1743
821	2009
822	2347
823	3045
824	2322
824	1398
824	2164
825	1836
825	3121
826	2462
827	2647
827	1477
827	2660
828	2711
829	2247
829	2823
830	1003
831	2271
831	1736
831	2294
831	1184
832	2420
833	2029
834	1600
834	1766
835	2025
835	1137
835	1453
836	1658
836	848
836	2462
837	1629
837	1750
837	1220
838	1713
839	2539
839	3032
840	1073
840	1001
841	1861
841	2722
841	1064
841	1876
842	2395
842	1732
843	2236
843	2179
844	2467
844	2842
845	1804
845	2962
846	1281
846	859
847	3025
847	1343
848	2400
848	1797
849	1659
849	887
849	952
850	2747
850	1354
851	1522
851	2618
851	1232
852	2067
852	1204
852	1495
852	2420
853	2076
854	1623
854	1189
854	1436
855	888
855	1992
855	1524
855	1849
856	2776
856	1832
856	2049
856	2163
857	2013
857	2220
858	1017
858	1013
859	2439
859	1725
860	1061
860	1535
860	2135
861	1730
861	1552
861	2273
861	2853
862	1879
862	962
862	2937
862	892
863	1645
863	2484
863	1467
863	2712
864	2806
864	1807
865	1282
866	2659
867	1556
867	1869
867	2396
867	2215
868	1854
868	1689
868	3040
869	3116
870	1188
870	2489
870	1186
871	1823
871	1554
872	2486
873	2783
874	879
874	1989
874	2993
875	1800
875	2969
875	2604
876	2694
876	2836
876	3110
877	2685
877	1890
878	3030
879	1813
880	2295
880	1675
881	983
882	1099
882	2529
883	2803
883	3060
883	2465
884	1646
884	1397
884	1345
885	978
885	3049
886	2713
886	2891
886	1862
887	2806
887	1807
887	928
888	1599
888	2518
888	1236
889	1528
889	2703
889	2582
889	2589
890	2171
890	1506
890	2154
890	2145
891	2350
891	906
891	2246
892	1366
892	2202
893	2077
893	1027
893	2402
894	1302
894	1384
894	2007
895	986
895	2652
895	1578
896	1049
896	947
896	2531
897	2195
897	1389
897	2489
897	1950
898	2356
898	2709
899	2959
899	2642
899	2221
900	930
900	2388
900	1461
900	2556
901	2816
901	1875
901	2669
902	1054
902	2147
903	2482
903	2947
904	2022
904	1454
904	2411
905	2453
905	2927
905	3078
906	2177
906	1895
907	1563
907	1431
907	1455
908	2142
909	2953
910	1778
910	2759
910	1176
911	2470
911	3014
912	2856
912	2741
912	997
913	2224
914	1964
914	2247
914	2823
915	1368
916	1570
916	1118
916	2290
916	2277
917	1368
917	2409
918	2770
918	1464
918	1294
918	1581
919	1690
920	1081
920	2932
921	1969
921	3079
921	953
921	2336
922	933
923	1444
924	2533
924	1498
924	1623
925	1163
925	2098
925	2524
926	1700
926	1917
926	1575
927	1926
928	1304
928	952
929	1865
929	1765
930	3054
930	1127
931	1045
932	1180
932	1910
933	1749
933	2892
934	2781
934	2101
934	2897
935	1716
935	2722
935	1115
936	1652
936	1793
936	1883
936	1198
937	2373
937	2020
938	2387
938	2203
938	1381
939	1164
939	1476
939	2131
940	2091
941	1635
942	2521
942	2328
943	1276
943	1915
943	1924
944	2313
944	2536
944	1692
945	2847
945	2854
945	1087
946	1898
946	2614
947	2086
948	1755
948	1772
948	1232
949	2928
949	1546
950	3077
950	2400
950	2578
951	1336
951	2994
952	2959
952	2907
953	968
954	1110
954	1436
955	1035
956	1517
956	1334
956	1495
957	2600
957	1124
957	1566
958	1709
958	1363
958	2977
958	2837
959	1740
959	990
960	2530
960	1376
961	2950
961	2573
962	2650
962	2202
962	2773
964	2012
964	1542
964	2861
965	1791
965	2457
966	3045
966	2643
967	1891
967	1062
968	2336
969	1645
969	2484
970	2667
970	1787
971	2050
972	2162
972	2804
972	1094
972	1857
973	2226
973	2733
973	2627
973	1445
974	2063
974	2933
974	2983
975	2390
975	2519
976	2237
976	1148
976	1908
977	3127
977	2321
977	1913
978	2847
978	3098
978	1087
979	2227
980	1169
981	1568
981	2644
981	1379
981	2581
982	2861
983	2997
983	1417
984	1277
984	2142
984	1488
987	2099
987	2144
987	2401
988	2871
988	2946
989	1030
989	2524
989	3095
989	2344
990	1627
991	2820
992	3105
992	2520
993	1277
993	2142
994	2350
994	2809
994	2369
995	2032
996	2415
996	1001
997	1944
998	2182
998	1372
998	2447
999	3090
999	1549
999	2696
1000	2080
1000	2062
1001	2284
1002	1210
1002	1805
1002	1205
1003	1139
1003	1360
1004	2594
1004	3017
1005	2110
1005	2178
1005	1833
1006	2863
1006	1730
1007	2729
1007	1308
1007	3000
1008	2267
1009	2938
1009	1865
1010	1909
1011	1755
1011	2348
1012	1839
1012	2842
1013	1120
1013	2835
1013	1314
1014	2823
1015	2784
1015	1294
1016	2263
1016	1758
1017	1120
1017	2450
1018	3061
1018	2936
1018	1146
1018	1547
1019	2830
1019	2867
1019	1973
1020	2028
1020	1552
1020	2853
1021	2713
1021	3056
1021	2832
1022	1974
1022	2769
1022	2064
1023	2283
1024	2685
1024	1890
1025	2070
1025	2881
1025	1820
1026	2775
1027	1261
1027	1881
1028	1764
1029	1637
1029	2010
1029	1217
1030	1375
1030	1707
1031	1064
1031	1876
1032	1824
1032	1976
1032	2955
1033	2973
1033	3126
1034	2368
1034	2301
1035	1476
1035	2179
1036	1980
1036	1667
1037	3057
1037	1889
1038	2681
1039	2515
1040	2532
1040	2271
1041	1930
1041	2476
1042	1817
1042	1859
1042	2679
1042	2992
1043	3060
1044	3064
1044	3106
1045	2947
1046	2453
1046	1702
1046	2927
1047	1376
1048	1688
1048	1187
1049	2335
1050	1583
1051	1891
1052	2323
1052	1503
1053	1272
1053	2976
1054	1130
1054	1534
1055	1569
1055	2028
1056	1752
1056	1078
1057	2096
1057	2479
1057	2490
1058	1578
1059	2649
1059	2552
1059	1358
1059	2522
1060	1770
1060	3102
1060	2656
1063	1658
1064	1845
1064	2185
1065	2883
1065	3002
1065	2708
1066	1245
1066	1141
1067	2423
1068	1563
1068	1431
1068	3064
1069	1234
1069	2788
1069	1497
1070	1544
1070	1901
1071	2238
1071	2336
1072	2399
1072	1178
1072	1522
1074	2225
1074	2331
1075	1086
1076	2449
1076	2448
1077	2341
1077	1911
1077	3086
1078	2300
1078	1555
1079	1960
1079	3000
1080	1395
1080	1507
1081	1558
1082	2235
1082	1492
1082	1437
1083	2881
1083	2053
1083	2419
1084	1387
1084	3080
1084	2115
1085	2922
1085	1094
1086	2021
1086	2777
1087	2097
1088	2924
1088	2213
1089	1744
1089	1994
